CHR	HOTSTART	HOTEND	COLDSTART	COLDEND
chr1	 49430980	 49433980	 49460980	 49463980
chr1	 49435980	 49438980	 49357980	 49360980
chr1	 50590980	 50593980	 50816980	 50819980
chr1	 50641980	 50646980	 50624980	 50629980
chr1	 50723980	 50735980	 50621980	 50633980
chr1	 50781980	 50785980	 50699980	 50703980
chr1	 50822980	 50828980	 50799980	 50805980
chr1	 51529979	 51536979	 51616979	 51623979
chr1	 52018979	 52025979	 52034979	 52041979
chr1	 52262979	 52265979	 52319979	 52322979
chr1	 52344979	 52347979	 52400979	 52403979
chr1	 53113979	 53117979	 53719979	 53723979
chr1	 53184979	 53189979	 53148979	 53153979
chr1	 53437979	 53448979	 53322979	 53333979
chr1	 53535979	 53542979	 53945979	 53952979
chr1	 53578979	 53582979	 17576694	 17580694
chr1	 53590979	 53599979	 53681979	 53690979
chr1	 53631979	 53635979	 53671979	 53675979
chr1	 53751979	 53754979	 54003979	 54006979
chr1	 53775979	 53784979	 54002979	 54011979
chr1	 53834979	 53837979	 54102979	 54105979
chr1	 53970979	 53975979	 53946979	 53951979
chr1	 54015979	 54018979	 53997979	 54000979
chr1	 54128979	 54132979	 54091979	 54095979
chr1	 54195979	 54198979	 54093979	 54096979
chr1	 54221979	 54227979	 54260979	 54266979
chr1	 54306979	 54311979	 54261979	 54266979
chr1	 54367979	 54372979	 54108979	 54113979
chr1	 54485979	 54492979	 54513979	 54520979
chr1	 54597979	 54601979	 54678979	 54682979
chr1	 54661979	 54667979	 54646979	 54652979
chr1	 54741979	 54745979	 54787979	 54791979
chr1	 54768979	 54772979	 54792979	 54796979
chr1	 54927979	 54932979	 54978979	 54983979
chr1	 54955979	 54961979	 55048979	 55054979
chr1	 55012979	 55016979	 55048979	 55052979
chr1	 55079979	 55085979	 54904979	 54910979
chr1	 55144979	 55149979	 55069979	 55074979
chr1	 55167979	 55182979	 55347979	 55362979
chr1	 55211979	 55218979	 55526979	 55533979
chr1	 55240979	 55248979	 54842979	 54850979
chr1	 55318979	 55327979	 55063979	 55072979
chr1	 55378979	 55387979	 55290979	 55299979
chr1	 55402979	 55406979	 55420979	 55424979
chr1	 55439979	 55443979	 55361979	 55365979
chr1	 55451979	 55458979	 55346979	 55353979
chr1	 55469979	 55474979	 55527979	 55532979
chr1	 55478979	 55481979	 55039979	 55042979
chr1	 55494979	 55498979	 55771979	 55775979
chr1	 55514979	 55521979	 55065979	 55072979
chr1	 55722979	 55725979	 55772979	 55775979
chr1	 55738979	 55742979	 55766979	 55770979
chr1	 55790979	 55793979	 55749979	 55752979
chr1	 55901979	 55904979	 55913979	 55916979
chr1	 55996979	 56001979	 56023979	 56028979
chr1	 56184979	 56200979	 55864979	 55880979
chr1	 56244979	 56247979	 56157979	 56160979
chr1	 56410979	 56416979	 56382979	 56388979
chr1	 56768979	 56771979	 56727979	 56730979
chr1	 56799979	 56802979	 56784979	 56787979
chr1	 56854979	 56858979	 56841979	 56845979
chr1	 56894979	 56900979	 56941979	 56947979
chr1	 56960979	 56966979	 56934979	 56940979
chr1	 57019979	 57022979	 56996979	 56999979
chr1	 57065979	 57068979	 57058979	 57061979
chr1	 57177979	 57180979	 57052979	 57055979
chr1	 57251979	 57259979	 57327979	 57335979
chr1	 57271979	 57281979	 57322979	 57332979
chr1	 57300979	 57314979	 56940979	 56954979
chr1	 57371979	 57374979	 57390979	 57393979
chr1	 57407979	 57413979	 57229979	 57235979
chr1	 57427979	 57431979	 57391979	 57395979
chr1	 57518979	 57524979	 57828979	 57834979
chr1	 57584979	 57588979	 57542979	 57546979
chr1	 57610979	 57619979	 57715979	 57724979
chr1	 57706979	 57709979	 57724979	 57727979
chr1	 57776979	 57780979	 57753979	 57757979
chr1	 57872979	 57876979	 57858979	 57862979
chr1	 57986979	 57989979	 58013979	 58016979
chr1	 58083979	 58086979	 58122979	 58125979
chr1	 58161979	 58164979	 58148979	 58151979
chr1	 58191979	 58198979	 58018979	 58025979
chr1	 58242979	 58245979	 58219979	 58222979
chr1	 58300979	 58304979	 58324979	 58328979
chr1	 58379979	 58387979	 58327979	 58335979
chr1	 58487979	 58493979	 58442979	 58448979
chr1	 58521979	 58524979	 58440979	 58443979
chr1	 58534979	 58537979	 58564979	 58567979
chr1	 58683979	 58688979	 58661979	 58666979
chr1	 58799979	 58802979	 58823979	 58826979
chr1	 58808979	 58812979	 58823979	 58827979
chr1	 58863979	 58867979	 58842979	 58846979
chr1	 58909979	 58915979	 58834979	 58840979
chr1	 58935979	 58938979	 58882979	 58885979
chr1	 59055979	 59062979	 59362979	 59369979
chr1	 59095979	 59100979	 58951979	 58956979
chr1	 59171979	 59175979	 59137979	 59141979
chr1	 59226979	 59230979	 59283979	 59287979
chr1	 59237979	 59242979	 59296979	 59301979
chr1	 59344979	 59347979	 59391979	 59394979
chr1	 59413979	 59417979	 59394979	 59398979
chr1	 59485979	 59489979	 59534979	 59538979
chr1	 59569979	 59578979	 59710979	 59719979
chr1	 59606979	 59610979	 59546979	 59550979
chr1	 59649979	 59653979	 59705979	 59709979
chr1	 59692979	 59695979	 59706979	 59709979
chr1	 59742979	 59745979	 59785979	 59788979
chr1	 59887979	 59891979	 59865979	 59869979
chr1	 59984979	 59987979	 59948979	 59951979
chr1	 60180979	 60183979	 60168979	 60171979
chr1	 60195979	 60200979	 60170979	 60175979
chr1	 60225979	 60233979	 60119979	 60127979
chr1	 60432979	 60440979	 59385979	 59393979
chr1	 60457979	 60461979	 60167979	 60171979
chr1	 60592979	 60595979	 60628979	 60631979
chr1	 60690979	 60697979	 60668979	 60675979
chr1	 60772979	 60775979	 60841979	 60844979
chr1	 60867979	 60871979	 60840979	 60844979
chr1	 60982979	 60986979	 60926979	 60930979
chr1	 61074979	 61077979	 61155979	 61158979
chr1	 61134979	 61137979	 60905979	 60908979
chr1	 61256979	 61260979	 61299979	 61303979
chr1	 61355979	 61360979	 61165979	 61170979
chr1	 61373979	 61377979	 61380979	 61384979
chr1	 61392979	 61397979	 61305979	 61310979
chr1	 61408979	 61414979	 61332979	 61338979
chr1	 61459979	 61466979	 61483979	 61490979
chr1	 61524979	 61555979	 60077979	 60108979
chr1	 61638979	 61641979	 61591979	 61594979
chr1	 61665979	 61670979	 61688979	 61693979
chr1	 61742979	 61757979	 61104979	 61119979
chr1	 61831979	 61835979	 61817979	 61821979
chr1	 61848979	 61852979	 62065979	 62069979
chr1	 61870979	 61874979	 61861979	 61865979
chr1	 61915979	 61929979	 61807979	 61821979
chr1	 61952979	 61957979	 61886979	 61891979
chr1	 61978979	 61988979	 62007979	 62017979
chr1	 62024979	 62027979	 61999979	 62002979
chr1	 62082979	 62085979	 62066979	 62069979
chr1	 62107979	 62111979	 62509979	 62513979
chr1	 62191979	 62207979	 61803979	 61819979
chr1	 62220979	 62225979	 62260979	 62265979
chr1	 62244979	 62247979	 62147979	 62150979
chr1	 62279979	 62288979	 62251979	 62260979
chr1	 62330979	 62338979	 62342979	 62350979
chr1	 62363979	 62369979	 62394979	 62400979
chr1	 62373979	 62381979	 62145979	 62153979
chr1	 62634979	 62638979	 62740979	 62744979
chr1	 62775979	 62782979	 62745979	 62752979
chr1	 62802979	 62806979	 53807979	 53811979
chr1	 62824979	 62833979	 62856979	 62865979
chr1	 62839979	 62843979	 62909979	 62913979
chr1	 62897979	 62900979	 62866979	 62869979
chr1	 63201979	 63209979	 63253979	 63261979
chr1	 63358979	 63361979	 63409979	 63412979
chr1	 63379979	 63384979	 63408979	 63413979
chr1	 63400979	 63404979	 63410979	 63414979
chr1	 63452979	 63456979	 63508979	 63512979
chr1	 63458979	 63462979	 63517979	 63521979
chr1	 63499979	 63502979	 64152979	 64155979
chr1	 63537979	 63545979	 64144979	 64152979
chr1	 63552979	 63555979	 63523979	 63526979
chr1	 63627979	 63630979	 63642979	 63645979
chr1	 63793979	 63801979	 63745979	 63753979
chr1	 64092979	 64106979	 64038979	 64052979
chr1	 64114979	 64130979	 64143979	 64159979
chr1	 64166979	 64172979	 64057979	 64063979
chr1	 64190979	 64194979	 64151979	 64155979
chr1	 64255979	 64263979	 64304979	 64312979
chr1	 64286979	 64291979	 64404979	 64409979
chr1	 64340979	 64345979	 64386979	 64391979
chr1	 64476979	 64481979	 64572979	 64577979
chr1	 64488979	 64498979	 64843979	 64853979
chr1	 64516979	 64520979	 64465979	 64469979
chr1	 64533979	 64540979	 64576979	 64583979
chr1	 64553979	 64556979	 64470979	 64473979
chr1	 64595979	 64601979	 64574979	 64580979
chr1	 64612979	 64620979	 64762979	 64770979
chr1	 64655979	 64660979	 64769979	 64774979
chr1	 64827979	 64831979	 64888979	 64892979
chr1	 64900979	 64905979	 64959979	 64964979
chr1	 64927979	 64934979	 65018979	 65025979
chr1	 65009979	 65015979	 65022979	 65028979
chr1	 65035979	 65042979	 65057979	 65064979
chr1	 65097979	 65102979	 65326979	 65331979
chr1	 65106979	 65112979	 65067979	 65073979
chr1	 65147979	 65152979	 65125979	 65130979
chr1	 65184979	 65188979	 65218979	 65222979
chr1	 65374979	 65389979	 65276979	 65291979
chr1	 65527979	 65530979	 65469979	 65472979
chr1	 65603979	 65608979	 65644979	 65649979
chr1	 65677979	 65681979	 65673979	 65677979
chr1	 65695979	 65699979	 65725979	 65729979
chr1	 65821979	 65832979	 65907979	 65918979
chr1	 65867979	 65870979	 65792979	 65795979
chr1	 65888979	 65893979	 65904979	 65909979
chr1	 66052979	 66055979	 66144979	 66147979
chr1	 66168979	 66171979	 65743979	 65746979
chr1	 66214979	 66217979	 66224979	 66227979
chr1	 66275979	 66281979	 66314979	 66320979
chr1	 66331979	 66334979	 66323979	 66326979
chr1	 66550979	 66555979	 66516979	 66521979
chr1	 66642979	 66646979	 66625979	 66629979
chr1	 66689979	 66693979	 66706979	 66710979
chr1	 66772979	 66775979	 66760979	 66763979
chr1	 66823979	 66828979	 66756979	 66761979
chr1	 66856979	 66865979	 66662979	 66671979
chr1	 66936979	 66940979	 66916979	 66920979
chr1	 66973979	 66986979	 67085979	 67098979
chr1	 67149979	 67154979	 67162979	 67167979
chr1	 67218979	 67226979	 67175979	 67183979
chr1	 67253979	 67257979	 67171979	 67175979
chr1	 67274979	 67281979	 67284979	 67291979
chr1	 67358979	 67365979	 67323979	 67330979
chr1	 67529979	 67532979	 67576979	 67579979
chr1	 67593979	 67597979	 67561979	 67565979
chr1	 67665979	 67670979	 67691979	 67696979
chr1	 67760979	 67769979	 67880979	 67889979
chr1	 67915979	 67919979	 67905979	 67909979
chr1	 67934979	 67943979	 67903979	 67912979
chr1	 67988979	 67991979	 68005979	 68008979
chr1	 68027979	 68031979	 68056979	 68060979
chr1	 68045979	 68054979	 68056979	 68065979
chr1	 68091979	 68095979	 68079979	 68083979
chr1	 68106979	 68112979	 68131979	 68137979
chr1	 68253979	 68258979	 68299979	 68304979
chr1	 68382979	 68387979	 68345979	 68350979
chr1	 68454979	 68459979	 68331979	 68336979
chr1	 68475979	 68478979	 68546979	 68549979
chr1	 68565979	 68569979	 64772979	 64776979
chr1	 68579979	 68582979	 66705979	 66708979
chr1	 68631979	 68634979	 71022979	 71025979
chr1	 68663979	 68666979	 68607979	 68610979
chr1	 68717979	 68721979	 68691979	 68695979
chr1	 68736979	 68740979	 68703979	 68707979
chr1	 68820979	 68829979	 69008979	 69017979
chr1	 68857979	 68864979	 68767979	 68774979
chr1	 68907979	 68913979	 68879979	 68885979
chr1	 68917979	 68921979	 68885979	 68889979
chr1	 69039979	 69043979	 69006979	 69010979
chr1	 69162979	 69169979	 69185979	 69192979
chr1	 69439979	 69443979	 69411979	 69415979
chr1	 69631979	 69639979	 69582979	 69590979
chr1	 69685979	 69688979	 69702979	 69705979
chr1	 69788979	 69794979	 69761979	 69767979
chr1	 69910979	 69917979	 69946979	 69953979
chr1	 70153979	 70160979	 70212979	 70219979
chr1	 70189979	 70192979	 70203979	 70206979
chr1	 70241979	 70246979	 70213979	 70218979
chr1	 70271979	 70280979	 70313979	 70322979
chr1	 70487979	 70493979	 70527979	 70533979
chr1	 70502979	 70506979	 70442979	 70446979
chr1	 70877979	 70880979	 70803979	 70806979
chr1	 70943979	 70947979	 70970979	 70974979
chr1	 70986979	 70992979	 71010979	 71016979
chr1	 71037979	 71042979	 71016979	 71021979
chr1	 71082979	 71085979	 71026979	 71029979
chr1	 71152979	 71155979	 73016979	 73019979
chr1	 71369979	 71373979	 71357979	 71361979
chr1	 71390979	 71395979	 71476979	 71481979
chr1	 71816979	 71824979	 71776979	 71784979
chr1	 71956979	 71960979	 71983979	 71987979
chr1	 72021979	 72024979	 71934979	 71937979
chr1	 72027979	 72031979	 72000979	 72004979
chr1	 72280979	 72287979	 72248979	 72255979
chr1	 72379979	 72384979	 72340979	 72345979
chr1	 72507979	 72511979	 72528979	 72532979
chr1	 72554979	 72559979	 72540979	 72545979
chr1	 72712979	 72717979	 72734979	 72739979
chr1	 72842979	 72846979	 72686979	 72690979
chr1	 72955979	 72961979	 72931979	 72937979
chr1	 73065979	 73069979	 72929979	 72933979
chr1	 73263979	 73266979	 73209979	 73212979
chr1	 73302979	 73307979	 73352979	 73357979
chr1	 73653979	 73657979	 73669979	 73673979
chr1	 73991979	 73994979	 74109979	 74112979
chr1	 74179979	 74183979	 74190979	 74194979
chr1	 74233979	 74236979	 72913979	 72916979
chr1	 74324979	 74327979	 74338979	 74341979
chr1	 74353979	 74357979	 74396979	 74400979
chr1	 74461979	 74465979	 74542979	 74546979
chr1	 74709979	 74712979	 74688979	 74691979
chr1	 74855979	 74858979	 74830979	 74833979
chr1	 74922979	 74928979	 74890979	 74896979
chr1	 74974979	 74977979	 74897979	 74900979
chr1	 75012979	 75016979	 74996979	 75000979
chr1	 75128979	 75131979	 75113979	 75116979
chr1	 75165979	 75168979	 75147979	 75150979
chr1	 75172979	 75176979	 75232979	 75236979
chr1	 75275979	 75279979	 75253979	 75257979
chr1	 75467979	 75473979	 75550979	 75556979
chr1	 75619979	 75622979	 75646979	 75649979
chr1	 75628979	 75632979	 75548979	 75552979
chr1	 75690979	 75694979	 75653979	 75657979
chr1	 75759979	 75765979	 75861979	 75867979
chr1	 75821979	 75830979	 75966979	 75975979
chr1	 75935979	 75940979	 75955979	 75960979
chr1	 75991979	 75996979	 75977979	 75982979
chr1	 76093979	 76097979	 76434979	 76438979
chr1	 76230979	 76242979	 76431979	 76443979
chr1	 76474979	 76478979	 76505979	 76509979
chr1	 76552979	 76555979	 76657979	 76660979
chr1	 76606979	 76609979	 76625979	 76628979
chr1	 76725979	 76729979	 76662979	 76666979
chr1	 76781979	 76784979	 76752979	 76755979
chr1	 76862979	 76866979	 76828979	 76832979
chr1	 76870979	 76878979	 76929979	 76937979
chr1	 76908979	 76913979	 76658979	 76663979
chr1	 76973979	 76977979	 84717979	 84721979
chr1	 77015979	 77019979	 77004979	 77008979
chr1	 77074979	 77077979	 77093979	 77096979
chr1	 77139979	 77143979	 77167979	 77171979
chr1	 77187979	 77191979	 77162979	 77166979
chr1	 77262979	 77265979	 77236979	 77239979
chr1	 77325979	 77331979	 77368979	 77374979
chr1	 77392979	 77396979	 77398979	 77402979
chr1	 77417979	 77422979	 77461979	 77466979
chr1	 77479979	 77484979	 77505979	 77510979
chr1	 77545979	 77548979	 77756979	 77759979
chr1	 77693979	 77696979	 77873979	 77876979
chr1	 77825979	 77828979	 77806979	 77809979
chr1	 77893979	 77897979	 77774979	 77778979
chr1	 77986979	 77992979	 77971979	 77977979
chr1	 78291979	 78296979	 78398979	 78403979
chr1	 78717979	 78721979	 78697979	 78701979
chr1	 78818979	 78821979	 78793979	 78796979
chr1	 78934979	 78938979	 78905979	 78909979
chr1	 78953979	 78960979	 78784979	 78791979
chr1	 78986979	 78990979	 78964979	 78968979
chr1	 78997979	 79002979	 79029979	 79034979
chr1	 79059979	 79064979	 79047979	 79052979
chr1	 79109979	 79114979	 79274979	 79279979
chr1	 79181979	 79185979	 79278979	 79282979
chr1	 79232979	 79235979	 79202979	 79205979
chr1	 79245979	 79248979	 79370979	 79373979
chr1	 79258979	 79264979	 79035979	 79041979
chr1	 79294979	 79299979	 79279979	 79284979
chr1	 79492979	 79499979	 79473979	 79480979
chr1	 79580979	 79583979	 79548979	 79551979
chr1	 79657979	 79663979	 79627979	 79633979
chr1	 80098979	 80102979	 80065979	 80069979
chr1	 80220979	 80226979	 80187979	 80193979
chr1	 80234979	 80237979	 80251979	 80254979
chr1	 80309979	 80313979	 80265979	 80269979
chr1	 80338979	 80343979	 79598979	 79603979
chr1	 80448979	 80452979	 80415979	 80419979
chr1	 80650979	 80655979	 80594979	 80599979
chr1	 80673979	 80680979	 80799979	 80806979
chr1	 80780979	 80783979	 80808979	 80811979
chr1	 80875979	 80878979	 80932979	 80935979
chr1	 80918979	 80925979	 80934979	 80941979
chr1	 81058979	 81063979	 80934979	 80939979
chr1	 81097979	 81107979	 80594979	 80604979
chr1	 81157979	 81161979	 81386979	 81390979
chr1	 81207979	 81211979	 81184979	 81188979
chr1	 81351979	 81356979	 81378979	 81383979
chr1	 81429979	 81433979	 81529979	 81533979
chr1	 81452979	 81456979	 81394979	 81398979
chr1	 81487979	 81492979	 81532979	 81537979
chr1	 81655979	 81659979	 81636979	 81640979
chr1	 81765979	 81769979	 81722979	 81726979
chr1	 81845979	 81850979	 81827979	 81832979
chr1	 81862979	 81870979	 81739979	 81747979
chr1	 81891979	 81899979	 81798979	 81806979
chr1	 81960979	 81966979	 81879979	 81885979
chr1	 81988979	 81991979	 82000979	 82003979
chr1	 82021979	 82024979	 82012979	 82015979
chr1	 82047979	 82051979	 82203979	 82207979
chr1	 82114979	 82121979	 82076979	 82083979
chr1	 82217979	 82220979	 82188979	 82191979
chr1	 82249979	 82254979	 82289979	 82294979
chr1	 82264979	 82274979	 84181979	 84191979
chr1	 82352979	 82356979	 82304979	 82308979
chr1	 82372979	 82375979	 82408979	 82411979
chr1	 82561979	 82564979	 82538979	 82541979
chr1	 82578979	 82583979	 82769979	 82774979
chr1	 82684979	 82687979	 82754979	 82757979
chr1	 82799979	 82804979	 82753979	 82758979
chr1	 82835979	 82838979	 82859979	 82862979
chr1	 82882979	 82886979	 82856979	 82860979
chr1	 82964979	 82968979	 82931979	 82935979
chr1	 83052979	 83056979	 83196979	 83200979
chr1	 83057979	 83062979	 83028979	 83033979
chr1	 83127979	 83131979	 83155979	 83159979
chr1	 83134979	 83138979	 83227979	 83231979
chr1	 83249979	 83252979	 83227979	 83230979
chr1	 83291979	 83296979	 83370979	 83375979
chr1	 83466979	 83470979	 83504979	 83508979
chr1	 83645979	 83658979	 83613979	 83626979
chr1	 83678979	 83687979	 83714979	 83723979
chr1	 83827979	 83835979	 83854979	 83862979
chr1	 83974979	 83979979	 84041979	 84046979
chr1	 83989979	 83993979	 84039979	 84043979
chr1	 84023979	 84027979	 84091979	 84095979
chr1	 84060979	 84072979	 83945979	 83957979
chr1	 84119979	 84123979	 84102979	 84106979
chr1	 84159979	 84165979	 84185979	 84191979
chr1	 84224979	 84228979	 84203979	 84207979
chr1	 84318979	 84325979	 84333979	 84340979
chr1	 84527979	 84533979	 84512979	 84518979
chr1	 84728979	 84733979	 84784979	 84789979
chr1	 84744979	 84750979	 85951979	 85957979
chr1	 84842979	 84845979	 84823979	 84826979
chr1	 84925979	 84928979	 84942979	 84945979
chr1	 85088979	 85095979	 85185979	 85192979
chr1	 85206979	 85211979	 85244979	 85249979
chr1	 85228979	 85232979	 85242979	 85246979
chr1	 85331979	 85334979	 85270979	 85273979
chr1	 85344979	 85353979	 85424979	 85433979
chr1	 85390979	 85394979	 85364979	 85368979
chr1	 85555979	 85560979	 85514979	 85519979
chr1	 85579979	 85584979	 85952979	 85957979
chr1	 85601979	 85606979	 85523979	 85528979
chr1	 85655979	 85662979	 85514979	 85521979
chr1	 85677979	 85683979	 85588979	 85594979
chr1	 85769979	 85775979	 85908979	 85914979
chr1	 85939979	 85942979	 85895979	 85898979
chr1	 85966979	 85974979	 85891979	 85899979
chr1	 86009979	 86014979	 86026979	 86031979
chr1	 86248979	 86251979	 86207979	 86210979
